Date et Heure,Température (°C),Humidité (%),Statut,Alertes,Risque de Panne (%),Statut Moteur,Détails
2025-04-25 00:43:08,23.0,89.8,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,0.0,OK,Normal
2025-04-25 00:43:18,23.0,88.9,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,0.0,OK,Normal
2025-04-25 00:43:28,22.8,87.6,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,0.0,OK,Normal
2025-04-25 00:43:38,22.8,86.2,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,0.0,OK,Normal
2025-04-25 00:43:48,22.7,85.2,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,0.0,OK,Normal
2025-04-25 00:43:58,22.6,84.6,0.0,220.0,0.0,alert,HUMIDITE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 00:44:08,22.5,84.2,0.0,220.0,0.0,alert,HUMIDITE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 00:44:18,22.5,83.6,0.0,220.0,0.0,alert,HUMIDITE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 00:44:28,22.4,83.2,0.0,220.0,0.0,alert,HUMIDITE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 00:44:38,22.4,83.0,0.0,220.0,0.0,alert,HUMIDITE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 00:44:48,22.4,82.5,0.0,220.0,0.0,alert,HUMIDITE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 00:44:58,22.3,82.4,0.0,220.0,0.0,alert,HUMIDITE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 00:45:08,22.2,82.0,0.0,220.0,0.0,normal,NORMAL,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 00:45:18,22.2,81.5,0.0,220.0,0.0,normal,NORMAL,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 00:45:28,22.1,81.1,0.0,220.0,0.0,normal,NORMAL,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 00:45:38,22.0,81.2,0.0,220.0,0.0,normal,NORMAL,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 00:45:43,22.0,81.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:45:48,22.0,81.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:45:58,22.0,80.8,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:46:08,22.0,80.5,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:46:18,21.9,80.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:46:28,21.8,79.6,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:46:38,21.9,79.6,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:46:48,21.7,78.9,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:46:58,21.7,77.3,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:47:08,21.6,77.8,0.0,220.0,0.0,normal,NORMAL,10.0,OK,⚠️ Humidité excessive
2025-04-25 00:47:18,21.7,79.1,0.0,220.0,0.0,normal,NORMAL,10.0,OK,⚠️ Humidité excessive
2025-04-25 00:47:28,21.7,79.0,0.0,220.0,0.0,normal,NORMAL,10.0,OK,⚠️ Humidité excessive
2025-04-25 00:47:38,21.6,79.7,0.0,220.0,0.0,normal,NORMAL,10.0,OK,⚠️ Humidité excessive
2025-04-25 00:47:48,21.6,79.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:47:58,21.6,78.8,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:48:08,21.6,79.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:48:18,21.6,78.8,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:48:28,21.6,78.8,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:48:38,21.6,78.9,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:48:48,21.5,79.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:48:58,21.5,78.7,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:49:08,21.5,78.8,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:49:18,21.5,79.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:49:28,21.5,78.7,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:49:38,21.5,78.4,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:49:48,21.5,78.4,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:49:48,21.5,78.5,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:49:58,21.4,78.4,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:50:08,21.5,78.7,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:50:18,21.5,78.7,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:50:28,21.5,78.6,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:50:38,21.5,78.4,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:50:48,21.5,77.9,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:50:58,21.5,78.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:51:08,21.4,77.8,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:51:18,21.5,78.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:51:28,21.4,77.8,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:51:38,21.4,77.5,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:51:48,21.4,77.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:51:58,21.4,77.5,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:52:08,21.4,77.5,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:52:18,21.4,77.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:52:28,21.4,76.1,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:52:38,21.4,76.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:52:48,21.4,76.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:52:58,21.4,76.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:53:09,21.4,76.4,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:53:19,21.4,76.6,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:53:29,21.4,76.8,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:53:38,21.4,76.3,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:53:48,21.4,76.5,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:53:58,21.5,76.6,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:54:08,21.4,76.4,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:54:18,21.4,75.6,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:54:28,21.4,75.5,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:54:38,21.4,75.7,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:54:48,21.4,75.4,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:54:58,21.4,75.6,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:55:08,21.5,75.6,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:55:18,21.5,75.4,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:55:28,21.5,75.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:55:37,21.5,75.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:55:38,21.5,74.8,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:55:48,21.6,74.5,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:55:58,21.6,74.7,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:56:08,21.6,74.5,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:56:18,21.5,74.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:56:28,21.6,74.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:56:38,21.5,73.5,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:56:48,21.7,73.4,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:56:58,21.6,71.6,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:57:08,21.7,71.6,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:57:18,21.6,71.3,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:57:28,21.7,70.9,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:57:38,21.7,70.4,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:57:51,21.7,70.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:57:58,21.7,69.6,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:58:08,21.7,69.1,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:58:18,21.7,68.9,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:58:28,21.7,69.1,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:58:38,21.8,69.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:58:48,21.8,68.9,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:58:58,21.8,68.7,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:59:08,21.8,68.3,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:59:18,21.8,68.3,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:59:28,21.8,68.3,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:59:38,21.8,68.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:59:48,21.8,68.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 00:59:58,21.8,67.7,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:00:08,21.8,67.6,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:00:18,21.8,67.6,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:00:28,21.8,67.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:00:38,21.8,66.9,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:00:51,21.8,66.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:00:58,21.8,66.4,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:01:08,21.9,66.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:01:18,21.9,66.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:01:28,21.9,66.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:01:38,21.9,65.6,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:01:48,21.9,65.3,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:01:58,21.9,65.4,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:02:08,21.9,64.9,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:02:18,21.9,65.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:02:28,21.9,65.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:02:38,21.9,64.9,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:02:48,22.0,65.1,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:02:58,22.0,64.9,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:03:08,22.0,64.7,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:03:18,21.9,64.9,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:03:28,22.1,64.6,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:03:38,22.0,64.5,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:03:48,22.1,64.5,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:03:58,22.1,64.5,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:04:08,22.1,64.3,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:04:18,22.1,64.3,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:04:18,22.1,64.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:04:28,22.0,63.8,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:04:38,22.0,63.7,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:04:48,22.1,63.6,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:04:58,22.1,63.5,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:05:08,22.1,63.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:05:18,22.1,62.6,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:05:28,22.1,62.1,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:05:38,22.1,61.6,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:05:48,22.1,61.8,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:05:58,22.2,61.7,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:06:08,22.1,61.6,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:06:28,22.1,61.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:06:38,22.1,61.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:06:48,22.2,61.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:06:58,22.2,61.1,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:07:08,22.2,61.1,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:07:18,22.2,61.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:07:28,22.2,60.9,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:07:38,22.2,60.7,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:07:48,22.2,60.7,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:07:58,22.2,60.6,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:08:08,22.2,60.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:08:18,22.1,60.6,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:08:28,22.2,60.4,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:08:38,22.2,60.6,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:08:48,22.2,60.3,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:08:58,22.2,60.3,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:09:08,22.2,60.6,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:09:18,22.2,60.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:09:28,22.2,59.7,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:09:38,22.2,59.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:09:48,22.2,58.6,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:09:58,22.2,58.4,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:10:08,22.3,58.1,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:10:18,22.2,57.8,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:10:28,22.2,57.6,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:10:38,22.2,57.4,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:10:48,22.2,57.5,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:10:58,22.2,57.3,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:11:08,22.3,57.4,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:11:18,22.2,57.1,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:11:28,22.2,57.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:11:38,22.2,57.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:11:48,22.2,56.9,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:11:58,22.2,56.8,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:12:08,22.3,56.8,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:12:18,22.3,56.9,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:12:28,22.3,56.8,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:12:38,22.3,56.9,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:12:48,22.3,56.8,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 01:12:58,22.4,56.9,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 09:45:44,22.0,48.8,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 09:45:52,22.0,48.6,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 09:46:02,22.0,48.7,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 09:46:12,22.0,50.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 09:46:22,0.0,0.0,0.0,220.0,0.0,alert,TEMP_BASSE | HUMIDITE_CRITIQUE_BASSE,0.0,OK,Normal
2025-04-25 09:46:42,28.9,99.9,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,0.0,OK,Normal
2025-04-25 09:47:22,25.8,93.6,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,0.0,OK,Normal
2025-04-25 09:47:32,25.3,93.5,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,0.0,OK,Normal
2025-04-25 09:47:42,24.7,93.4,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,0.0,OK,Normal
2025-04-25 09:47:52,24.3,93.3,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 09:48:02,23.9,93.2,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 09:48:12,23.7,93.0,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 09:48:22,23.3,91.8,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 09:48:32,23.2,91.7,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 09:48:42,22.9,91.4,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 09:48:52,22.7,91.2,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 09:49:02,22.6,90.8,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 09:49:12,22.4,90.3,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 11:07:52,esp32_1,23.0,49.3,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:07:52,esp32_2,25.9,48.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:07:58,esp32_1,23.0,48.5,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:08:00,esp32_2,25.9,47.9,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:08:07,esp32_1,23.0,48.7,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:08:18,esp32_1,23.0,48.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:08:27,esp32_1,23.0,48.1,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:08:39,esp32_1,23.0,48.1,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:08:39,esp32_2,25.9,47.9,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:08:47,esp32_1,23.1,49.1,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:08:57,esp32_1,23.1,50.1,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:09:07,esp32_1,23.1,48.6,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:09:26,esp32_1,23.1,52.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:09:36,esp32_1,23.1,51.4,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:09:46,esp32_1,23.1,50.4,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:09:55,esp32_1,23.1,50.4,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:09:55,esp32_2,25.9,47.9,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:09:56,esp32_1,23.2,49.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:10:06,esp32_1,23.2,49.1,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:10:16,esp32_2,25.9,47.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:10:16,esp32_1,23.2,49.5,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:10:26,esp32_2,25.9,47.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:10:26,esp32_1,23.2,51.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:10:36,esp32_2,25.9,48.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:10:36,esp32_1,23.2,50.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:10:46,esp32_2,25.9,47.5,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:10:46,esp32_1,23.2,51.5,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:10:56,esp32_2,25.8,47.4,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:10:56,esp32_1,23.3,49.8,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:11:08,esp32_1,23.3,48.5,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:11:08,esp32_2,25.6,47.4,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:11:16,esp32_2,25.6,47.6,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:11:16,esp32_1,23.2,49.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:11:26,esp32_2,25.5,48.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:11:26,esp32_1,23.3,50.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:11:36,esp32_2,25.5,47.8,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:11:36,esp32_1,23.3,50.8,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:11:46,esp32_1,23.3,51.8,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 11:12:57,22.4,90.3,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,0.0,OK,Normal
